k,amplitude,null_99th_percentile
812,1668.4315341804502,4755.024452483418
813,1697.9157787297459,4950.984198927747
814,1093.118661835928,4888.595109102173
815,1099.3485526591837,4985.848142621238
816,851.1606493981978,4942.215473020606
817,265.95508561331707,4857.227093351172
818,745.7382568121536,5182.17496262628
819,1108.442938717507,5035.475843822368
820,63.79284393054971,4855.562701806789
821,323.4985644943994,5076.730063925679
822,1033.0049955846432,4989.656231847894
823,118.0169791363785,4919.783349469752
824,13.885249415564708,5045.069261312773
825,1423.7394481363215,5049.02079315617
826,736.8320651097999,4934.954145659805
827,363.6269438770976,5060.214017334407
828,665.3703318521813,5008.7053510205715
829,988.2823188292516,5107.4746250304
830,372.3102265915144,5109.22434640026
831,408.7240216602621,5020.020437555711
832,366.5182245969715,4917.895471089234
833,295.16220586248943,5063.462218163569
834,42.85806231725658,4911.664202870591
835,1400.3643712788744,4879.160491496424
836,367.69772922285193,4872.8705335919185
837,192.8436988544047,5061.756128361789
838,1392.9373338115881,5071.604900420627
839,502.39858676938434,5148.2378240487205
840,49.569300632946465,4987.172584951331
841,594.6643131669003,5030.017053979042
842,791.2291230435607,5019.11569102415
843,730.9369435587445,4941.830968476964
844,194.1417502538062,4951.6507895944915
845,861.7461543228354,4812.983231573692
846,1513.1397567888632,4841.553998476725
847,142.123385425906,5037.923464045615
848,335.1330093788638,4884.977789910507
849,1100.797417581094,4901.817879482398
850,438.0741859885935,4945.676341649923
851,774.940564381864,4765.637992604582
852,776.0102432698033,4938.8748910397335
853,115.08265932590923,4902.313368730218
854,1470.4328701272827,5102.466721722787
855,447.77180566864024,4959.911485860575
856,136.7771627145267,4975.075569091767
857,608.7465103439564,4935.633560354191
858,1944.0412267753977,4894.355858607328
859,580.8834054229965,4769.829236098741
860,392.65048370417304,4806.249962511843
861,3366.214633937422,4843.361354311019
862,64.16204216143059,4882.650197597319
863,1749.4291765950984,4909.743894939457
864,1229.7261336229417,4994.179014619493
865,31.45886848490505,5150.924760911475
866,84.6886550538739,4815.6552315634835
867,1032.8763000809083,4840.976123238132
868,479.9328544807715,4876.999906772989
869,116.64270099463606,4886.406722956026
870,285.9157467032779,4918.735925869354
871,511.3121923478747,4733.966102900552
872,104.59789537057708,4881.743868815134
873,809.612044020326,5013.699787137889
874,1418.2723684171635,5055.197191413768
875,434.81164986664004,4842.5098128421605
876,83.73166686169672,4970.034501641958
877,233.39356971955377,4981.806952351941
878,343.47621738917906,4752.485392473451
879,61.14665329473769,4767.042376553383
880,500.8384399307399,4860.448014499396
881,80.94036829223201,4947.717609685073
882,377.8209267489836,4742.0343571278
883,643.4447416226566,4931.7686664160565
884,2446.8502416805763,4839.652768058897
885,662.4337447073855,4950.096229270864
886,686.4460749585461,4922.017484879394
887,638.0168269716353,4922.747826005982
888,904.6072230311592,4754.36111795532
889,507.32812042944465,4889.752189731296
890,152.26985175066955,4755.836347811172
891,432.4648480841565,4690.75359824496
892,117.6954996967843,4800.227800033465
893,481.615960735557,4947.825499415306
894,39.713993379215864,4859.635499915873
895,159.21121251465146,4956.533863017877
896,165.11208776376483,4912.617591570936
897,33.18157004143697,5067.859657547124
898,876.9334519238894,5039.554149580942
899,271.39876416232215,4880.514304319903
900,488.76162339906193,4928.890353977743
901,62.17070212193445,4859.789986910647
902,3590.9877505176705,4953.745864988376
903,1510.6134352877057,4979.079337964057
904,1640.4229815744513,4731.037480315544
905,905.1486797941017,4828.140714223809
906,681.4434101576953,4804.468025174363
907,552.0433731270517,4828.414088617787
908,219.49972445024937,4897.028098822533
909,405.69882529877907,4831.854463113506
910,535.8651882507645,4900.054564348133
911,2479.824631287609,5001.820648846112
912,4520.677862036678,4927.561784548031
913,736.2529172843391,4873.44330204125
914,1091.4263003763983,4785.016117708132
915,1053.8198011048644,5079.41569151901
916,2187.20076236702,5025.072566936873
917,1617.2022486017136,4900.4990412080115
918,1073.4681432031534,4715.025116983385
919,244.1789832708293,4862.421767333871
920,1078.9198500426367,4774.627383252941
921,87.4755640616965,4716.741354392453
922,926.5676429863458,4926.189041749945
923,712.3544382741386,4951.642054222347
924,34.10602736391255,4954.220573243572
925,3.055969355449858,4823.160600085723
926,1279.0463573769573,4949.914436828673
927,245.3659200117189,5073.570157419792
928,425.4338093343978,4868.744707904356
929,741.2795264660434,5129.799095220194
930,439.2602823997697,4727.938768871304
931,339.8782548650309,5092.199532419693
932,271.70993226243286,4862.798989888358
933,132.49899754539805,4760.90830116851
934,597.1849233669323,4801.081229163203
935,609.3639718843353,4784.500218968287
936,216.47905349389364,4749.495469371696
937,1023.5726289739415,4797.265614460734
938,1026.0193733471501,4802.546431356406
939,64.07565131703828,5123.571099302175
940,1478.8603412636967,4735.82780552745
941,303.542749835496,5007.623149320111
942,121.1590071112862,4819.077197679125
943,483.4094818769782,4658.148349523698
944,984.3557198534611,4854.0758838677275
945,1005.3796152911375,4753.801665337968
946,1518.483145932108,4750.15865214468
947,2859.1429955591325,4994.745502515475
948,65.34486861412904,4724.993023340401
949,1633.435304988007,4923.327693060687
950,1304.1912173160274,4799.4113579623945
951,530.0174813837871,4794.314267582683
952,440.9457340907889,5010.28951980408
953,139.52175433148602,4841.0029578056665
954,1214.2569114147127,4763.420161331862
955,1389.8728592011219,4936.110199000649
956,2310.7999053883345,4744.227412696719
957,1062.3685380340198,4925.514939310801
958,797.4044203785847,4569.640301034954
959,1145.5620612607024,4780.097513435249
960,1085.2171705069964,4907.691240421268
961,2666.9566782828224,4755.088507444303
962,1988.4443319236111,4906.9400761246
963,791.5241410781837,4826.832771784075
964,1457.5561663407066,4626.435464384181
965,467.4437501566556,4656.161960779794
966,227.4938569036502,4761.291486475649
967,1787.8715682362042,4734.749452189177
968,1545.7519101526752,4825.964161091683
969,1433.7776718160503,4650.309720314411
970,6341.656542903785,4791.46148996989
971,166.37871314085834,4768.600087089649
972,698.3639552951057,4801.1428465268955
973,157.29739246266206,4736.569729951746
974,626.4326603303722,4770.834343613384
975,583.5033713033918,4790.350328867841
976,2235.658612011349,4896.380305334676
977,1125.1241509858487,4743.4410729197925
978,1505.4642126379358,4777.988050681472
979,550.6481037046269,4677.588411948632
980,110.91348934895882,4777.429071213814
981,816.8055299133298,4837.909229643763
982,2215.3998642122606,4748.482089985302
983,191.6389218544912,4689.065062088443
984,829.9599092412217,4828.290424673659
985,1561.8539443835577,4842.648253123211
986,445.23611191143607,4786.975325302725
987,1261.440912591973,4565.5937599619565
988,407.5792796187651,4767.310749813153
989,2487.3811083314326,4723.248878628483
990,612.5241991146011,4625.015708166953
991,1934.1856197129193,4806.277814551402
992,167.74415923897288,4959.659453378277
993,656.5516099039161,4732.670314035257
994,29.806741952732303,4808.842740053093
995,821.8362766450067,4712.000633380048
996,202.50395356585886,4928.980358051038
997,2011.211107324088,4738.105398608803
998,419.89142386977363,4802.587720028284
999,935.581359745036,4729.8568063298835
1000,1283.0548910399457,4627.672124667947
1001,500.031451538983,4539.969020085213
1002,944.8736369388112,4467.394101043805
1003,769.1755336509024,4937.981161182859
1004,1087.3284822221488,4734.770239949874
1005,921.2272386202803,4626.422862415035
1006,1541.4663889832643,4603.105699813272
1007,290.75373030571694,4746.377942731076
1008,1285.7282098282728,4742.317420612449
1009,2011.5215800266485,4691.972349161762
1010,1709.9480451934173,4838.515811967981
1011,348.299541002015,4669.456734522426
1012,709.7506349876805,4663.731691669132
1013,494.08067517817534,4688.032822183181
1014,1513.3203459467984,4592.763878269391
1015,688.9361143376723,4709.578831270506
1016,517.4381515160701,4571.9727531578355
1017,4698.402237186014,4733.73165901658
1018,645.6609607455524,4738.141927998367
1019,19.255122656683042,4742.861186186113
1020,37.29520667681422,4649.363332774899
1021,291.53921733560657,4653.845938375057
1022,485.0626273978942,4710.993342109995
1023,898.8341190484457,4511.272280141583
1024,63.54186233228704,4632.949306955049
1025,136.43386405636556,4677.695376220156
1026,209.6438372042009,4648.740437071005
1027,1391.6227834382653,4678.131356871592
1028,393.94346157142155,4858.229863939491
1029,122.78074267747994,4819.290990051808
1030,1051.373227783435,4550.096074942177
1031,257.39391107141904,4899.662138804944
1032,479.94375263037443,4908.3290333091745
1033,509.68657031350364,4531.939740092159
1034,1496.3792100649619,4761.440366070782
1035,53.905526800126125,4675.835523457671
1036,773.987754599593,4938.355412376386
1037,1287.4414819853748,4605.016643987484
1038,810.8679290878327,4590.922503001101
1039,2554.923216163677,4638.388438679033
1040,1270.2329918054122,4787.070574523682
1041,942.5784880677537,4695.292312552095
1042,934.6741039307484,4694.995336157806
1043,1474.9938038136395,4724.744196569453
1044,1046.1766660692626,4551.011597922479
1045,24.973379580212278,4568.3868435069735
1046,363.4194452547242,4769.5712192360825
1047,2004.851417922746,4483.127464474484
1048,949.6106438136306,4654.8607911411855
1049,54.709727351779186,4636.442241145259
1050,56.83729081161894,4514.66574463374
1051,320.1888586265978,4841.784659225712
1052,273.6443069847791,4580.352446940524
1053,695.3337042880403,4768.451058549903
1054,32.95367722173338,4517.521020068283
1055,650.4925600391052,4651.5272480291915
1056,1170.818088662726,4679.482779079113
1057,2664.62315081928,4616.643042310342
1058,515.3270863835677,4759.379088883331
1059,360.5625212637652,4806.614525897968
1060,1421.290594786089,4842.318949115785
1061,512.1279250690856,4649.270792960059
1062,108.22098215810554,4955.182230333216
1063,1889.960170994435,4799.088499390383
1064,390.28107382217087,4758.419636630823
1065,2445.7363790077115,4585.420145895661
1066,4572.081576605978,4866.934935483072
1067,975.358602437954,4704.734028660619
1068,2997.071078913018,4567.290670205109
1069,3871.054803428216,4645.406089128607
1070,521.796916645187,4657.716770707266
1071,870.5320131206787,4891.151839420502
1072,3128.0190924046374,4650.5372690829845
1073,5200.313985181678,4611.82559600533
1074,1467.5092828995548,4669.768491445343
1075,902.4517621573389,4647.896452105713
1076,160.50978317893967,4667.170396408507
1077,1434.3135642344162,4602.695104825932
1078,2349.6004095166495,4553.427131975695
1079,2680.4783910162523,4666.136782420992
1080,443.29008979934093,4639.549023995361
1081,2021.2608155112223,4629.776568685625
1082,2321.1024428956935,4557.8410145150965
1083,66.59423797762497,4578.465211201152
1084,687.3558369755364,4753.319744025513
1085,422.3530216582851,4739.165410200662
1086,76.69666656931766,4648.63109604916
1087,862.9876418480746,4791.927167897693
1088,1342.7698367498576,4814.929935674979
1089,2753.2885715830867,4832.6581859100925
1090,900.894563978449,4602.001995290771
1091,594.2474453742541,4542.795370066004
1092,2335.360336856915,4517.038954874607
1093,902.228969348397,4651.087685217143
1094,813.372815275802,4804.243918818373
1095,680.2919533444137,4493.973290240013
1096,1347.8394076009731,4616.328971802601
1097,157.47355510404708,4444.825845172176
1098,290.8280200663212,4525.317398710097
1099,476.6132604229876,4466.254195570921
1100,1686.505033908114,4465.058719951809
1101,287.6453648968122,4763.2773672592375
1102,457.1898148750712,4523.365401375404
1103,261.5560167318663,4780.74322048671
1104,168.67483967642545,4586.339311900687
1105,366.54188213452267,4758.522536275545
1106,310.08954419301676,4568.011517884036
1107,527.8237377307594,4653.297819036799
1108,127.03916782554393,4577.263323890865
1109,837.070317938851,4538.0298074908105
1110,1373.3020038928566,4485.0759602418775
1111,225.6691884645284,4550.929581962894
1112,93.71234538869898,4829.319985834387
1113,1088.8014322766746,4489.422122853537
1114,1602.6081152472282,4536.994660999095
1115,336.3167472962811,4747.757894885545
1116,1484.121555371126,4663.912298650938
1117,1799.893203386701,4543.054443680822
1118,878.8337168584122,4354.022396467726
1119,1932.0895807400893,4663.475462493905
1120,2292.3776361975483,4768.922589457993
1121,120.21617182081626,4581.584766341084
1122,167.702349187699,4675.847564082094
1123,956.6720280000899,4622.700948801835
1124,1576.664930774575,4544.185929924572
1125,209.63608398888948,4575.332695381828
1126,455.02741241284986,4503.677120811017
1127,768.6923255844981,4489.762185419654
1128,1658.9676065755857,4553.049831776147
1129,564.0990529897274,4534.484241986217
1130,579.3721286685878,4605.4241991302
1131,55.612954716147506,4470.311385085787
1132,2809.6318696238673,4616.010369040698
1133,2003.9983346535248,4653.403662525815
1134,989.8792697610305,4433.331624177469
1135,879.9850000462009,4460.766405659316
1136,439.50832825077504,4641.09351659626
1137,88.93114290278612,4391.91158399939
1138,891.5626334611446,4669.164357291288
1139,694.885722502696,4513.274453676848
1140,196.93643686175207,4711.844697197037
1141,707.7289389526211,4455.625370278773
1142,877.940062942991,4514.301014530545
1143,1157.2371600165914,4523.879551590283
1144,75.7736483009386,4659.144049336942
1145,1318.5490221491816,4461.706501773527
1146,442.33732593208873,4602.295188055894
1147,187.66597986260658,4542.699895136981
1148,832.807308527032,4668.0698230322605
1149,297.5291317724616,4490.714239540718
1150,352.94234394078313,4732.9986541539865
1151,878.8589486364749,4555.10306927821
1152,354.03889087833875,4558.506671412175
1153,988.1249806897034,4515.753807135612
1154,512.0801590209195,4461.776920665872
1155,576.4508026787612,4521.516835050851
1156,2646.8892136533077,4605.034663043478
1157,2109.087945494973,4483.640907312102
1158,835.5074836127078,4491.096076577166
1159,1022.9844801984266,4378.2880019484
1160,152.69479177686145,4533.352323774818
1161,506.2736880952871,4536.5032060871845
1162,488.9129962515765,4661.792498033592
1163,176.12299522200306,4711.19935886281
1164,1580.3813553229443,4629.798027411767
1165,883.7852282472138,4550.193148525872
1166,222.40055717941323,4414.610517169581
1167,1145.2139876807903,4435.629913377432
1168,58.90321008228457,4452.255000115465
1169,1603.8142422674184,4648.356067517162
1170,735.5029349813284,4620.0577921449385
1171,280.30236350612125,4523.946753798268
1172,46.70092671385584,4648.120082657414
1173,96.99047587354671,4574.612158795375
1174,3233.5015594080755,4597.657343327762
1175,470.5763015396798,4691.826716936981
1176,2885.038552814155,4586.064399261156
1177,243.0066348444279,4470.801042784984
1178,2290.2852896716904,4290.101062143639
1179,1802.0657381267984,4393.553652465767
1180,1489.925924257803,4557.349388450527
1181,1060.251108171783,4438.840226868991
1182,2111.9613839248045,4664.106663817176
1183,406.9970726616577,4435.962553272664
1184,1458.240144947141,4823.434836374974
1185,351.3945584771086,4213.1042637109385
1186,37.39129262231263,4692.799233216567
1187,137.3873178166953,4634.600354786793
1188,1000.7066676654808,4511.501001460629
1189,2275.185713086811,4577.904861335177
1190,51.30833976829971,4417.537933791808
1191,76.79516504984923,4509.853548018961
1192,49.091390372772906,4564.581571211912
1193,1002.1216205816456,4621.270694796842
1194,633.6953255562187,4538.529079779471
1195,1296.1792519303558,4591.456204419257
1196,186.29590323499752,4500.664968280535
1197,134.5479356486828,4587.377408073169
1198,617.2134515808215,4557.342892165765
1199,2337.7538785700003,4512.902101337158
1200,397.082792067413,4615.821382262137
1201,3377.6214672147007,4472.944088101694
1202,1694.4991808203122,4476.262810926855
1203,1703.0388376700064,4461.615240629334
1204,121.21602796854816,4533.982907335141
1205,1996.9954044858066,4461.614280355011
1206,1088.304459529981,4607.287544959481
1207,185.88919187944373,4514.457857227312
1208,306.94945409311237,4535.954490660705
1209,1693.415091119123,4494.256997753838
1210,481.88589798638094,4464.322804943813
1211,121.05435722254994,4413.376876982153
1212,342.2782859399263,4595.098561654282
1213,314.3601011893537,4525.43796704777
1214,746.6604282013222,4476.714230245284
1215,35.7105894924119,4559.045687485119
1216,830.8314251655472,4431.032762423253
1217,863.5676370975598,4405.686296012264
1218,805.4781812141603,4435.520157586322
1219,1646.667424655884,4536.044593286763
1220,847.440966861212,4628.34141049823
1221,289.2205225636914,4482.946542451726
1222,591.7230499577471,4539.050092555646
1223,303.18188434264215,4401.9493291640765
1224,386.2003987350221,4388.433037996041
1225,59.34579106181136,4504.663777428324
1226,692.1428894669824,4575.768835479831
1227,253.92522538210605,4454.024307708437
1228,578.2311951698925,4378.666746687957
1229,894.7942836548659,4572.080579235591
1230,374.0705429480834,4506.135614046034
1231,216.24185278535796,4496.272767071708
1232,704.0239524742957,4446.954404881066
1233,311.04427877578615,4300.973011085528
1234,23.736676207999285,4593.165388877188
1235,665.313811965871,4506.594060599397
1236,779.5147503756156,4516.244172915789
1237,865.1566658613756,4467.912004874355
1238,1591.7113385168961,4508.851747451979
1239,1004.8156812133784,4528.423891084401
1240,1047.2205049089578,4350.1764005772475
1241,299.38809134424605,4507.449946398095
1242,15.420361291016782,4469.325553711041
1243,663.9693331508915,4312.758731681735
1244,24.093055207639416,4413.88849926627
1245,141.08056438696522,4355.256283881675
1246,1774.0950294144084,4568.719782455494
1247,608.6824508641242,4417.984165697442
1248,221.79752104320124,4519.883869406478
1249,201.07048242912128,4338.154269337293
1250,52.98743491601499,4481.340561018898
1251,424.17759965082104,4560.43682554581
1252,234.71849674478773,4433.071276259454
1253,61.3382946315921,4360.582273894188
1254,760.6193264945774,4439.63586313699
1255,684.0011254781011,4624.714797411727
1256,355.56558831980897,4563.108557173477
1257,658.417285630104,4432.1664050286145
1258,41.36187503841761,4503.436268718571
1259,2010.7038830169313,4464.507473707196
1260,3182.5374043313836,4459.773998113323
1261,641.6818215218935,4458.915880408873
1262,743.3749831438962,4515.0496370491
1263,303.69602603466967,4303.620106737976
1264,595.3215326395067,4486.461110231067
1265,1174.597466578056,4457.869414097942
1266,865.5270444640357,4421.22999263783
1267,1029.3252951188988,4543.332735737289
1268,136.95301427494755,4404.322074965762
1269,957.2596672023742,4420.867468395423
1270,609.833683150766,4377.556270273837
1271,282.6784202638643,4418.577665409032
1272,1316.9110240913365,4405.84981301409
1273,4.612094387630033,4605.979693887248
1274,949.0092586002575,4681.995184067116
1275,40.09497019809729,4402.996696742719
1276,256.4229298768078,4468.823108663508
1277,670.6016752996304,4204.794434950972
1278,1019.7851903852969,4446.026231081986
1279,346.84612455304875,4589.672379837296
1280,213.23620538399214,4399.1493744841155
1281,215.0629008145765,4491.182529846134
1282,1371.2460500218294,4530.670710035519
1283,1598.76168619333,4416.122776825271
1284,293.4418582290011,4532.047246079861
1285,403.9560653539174,4365.788643181347
1286,23.157825338462157,4342.611824171479
1287,1175.9958790968335,4317.447937420743
1288,1007.6192860385221,4446.61786448068
1289,1218.5808923610812,4263.320880475306
1290,1218.156650717924,4500.251708402996
1291,1326.6259344178777,4322.17879208354
1292,251.0077832924065,4399.344217052627
1293,360.5522041251525,4473.901984501067
1294,161.4872890527698,4354.154346023503
1295,448.9935706151261,4478.611835841092
1296,310.6131412753352,4407.209507297265
1297,377.05983863920255,4399.082617459522
1298,513.3997051148893,4314.42500684215
1299,1302.340404710498,4536.1175549525
1300,1468.3583064490076,4346.467108775431
1301,363.62548301117675,4294.097062346747
1302,396.32193667055134,4402.281648369149
1303,871.2983329205932,4294.742195204667
1304,566.7445829463866,4612.981877298651
1305,192.8281601334355,4465.101123559735
1306,495.1334837021917,4426.656000442225
1307,2320.872266016645,4433.118654823342
1308,936.0039771964869,4496.853339235271
1309,1805.491682282853,4614.586792399953
1310,1690.9080982101639,4329.800663032301
1311,240.5152897273604,4438.302518593738
1312,420.7752100480528,4398.368000994408
1313,793.1679930430089,4221.665218704015
1314,1985.3469042315198,4239.803990247486
1315,55.53640748400265,4500.058833455232
1316,281.9069877047719,4349.170388525352
1317,377.27088809731646,4431.849998896804
1318,347.34929463233254,4440.983518678354
1319,258.7762451665196,4479.493076381169
1320,1334.049257729826,4479.234689743467
1321,850.4575062200494,4403.006173012708
1322,285.42683021719694,4377.725335547039
1323,319.66937068599634,4321.789615439008
1324,1427.214748611793,4520.406988156193
1325,203.2490796547146,4502.698646317459
1326,897.5877140431842,4303.778908911307
1327,959.5565380439351,4224.308802847034
1328,883.5756495835413,4349.6438434730035
1329,2125.425080739649,4481.0914113053495
1330,104.75697207334657,4563.796377258178
1331,492.93004423433115,4415.471972991272
1332,205.76916551696914,4359.680710286809
1333,576.2512573394367,4359.677062210422
1334,1244.2344600776041,4260.857705117246
1335,99.78148786873867,4535.489984892288
1336,98.5496114643372,4426.339975021291
1337,2453.1141317913816,4433.5377383099585
1338,0.6496984285738919,4458.765358250135
1339,92.77052591266495,4235.563029877141
1340,332.88103027692097,4443.349238530996
1341,588.0191790657004,4580.756864152785
1342,199.33730660558558,4222.236243093462
1343,290.70040634001793,4344.792690991457
1344,115.22821706281954,4318.765056798929
1345,469.01973339095724,4299.176312101489
1346,360.04726465063317,4274.515671499424
1347,1018.1748061608189,4227.72066475998
1348,1050.004694630879,4202.682870851835
1349,169.99552597257184,4657.652432001235
1350,737.513975858137,4414.95875947259
1351,310.27489151602026,4225.840964334995
1352,1120.019784461549,4358.456562937108
1353,2102.1424384680718,4379.877767234273
1354,346.50890294470673,4359.036142905483
1355,553.1558098115898,4363.413514095381
1356,493.55590499142414,4276.242022940566
1357,1602.0531397249574,4401.3336666123
1358,52.14716360407566,4293.377654332237
1359,10.83640067778452,4363.378166907621
1360,1012.0560976416367,4527.743529048544
1361,2526.4611773992788,4536.989719076996
1362,145.1683732699967,4270.252410919472
1363,57.15402311608669,4386.778988299853
1364,923.4784788389172,4400.3695117377765
1365,1223.6895644467954,4259.215248858278
1366,348.3659609126662,4434.150929941084
1367,343.14281798907456,4472.415373367766
1368,50.61147441184648,4477.125045601139
1369,1406.016143654217,4341.401780250886
1370,501.9862574468781,4411.686094453391
1371,527.4308757015579,4387.34560642182
1372,229.83673268450727,4199.1292317622265
1373,629.5316701741274,4280.6741741575715
1374,460.56683258370515,4211.131435130122
1375,520.0848365191871,4359.38961985282
1376,2407.3568501765876,4271.7864340214455
1377,905.062007697161,4182.980670036207
1378,2493.4070737318025,4310.902730747588
1379,2552.9185587809384,4370.568092810336
1380,40.295661457734894,4283.015921418881
1381,1636.2696091439968,4281.461460396863
1382,561.0599928201391,4433.703581942914
1383,26.504840951355202,4456.887665800288
1384,111.36574013461133,4323.812206957184
1385,509.5497353319005,4276.905639288741
1386,2329.2778309849714,4177.637181753794
1387,1425.5526998164257,4153.744360340759
1388,744.0663511345081,4478.7329942675115
1389,3047.8931389370127,4376.224529254186
1390,1505.6514172894206,4271.82858600457
1391,3764.629109395415,4331.861140976323
1392,1250.7505775435716,4337.8859534299445
1393,2188.2736499076777,4355.6797184102315
1394,361.79458164288343,4184.24916022838
1395,948.2471834912598,4379.689117567854
1396,4.562842162798767,4268.815357668533
1397,689.568020950527,4248.597084603854
1398,370.53434012877415,4192.760198512384
1399,41.85326780266394,4291.7272987161605
1400,1438.603715222764,4252.606230418757
1401,1170.9856024700293,4441.216006217708
1402,4318.252788866563,4290.632009075624
1403,927.2609409687933,4229.464862029121
1404,669.9666863631204,4212.609887346995
1405,1570.1950847807125,4330.613121111102
1406,912.2156258360698,4173.129849920421
1407,975.0410291090504,4370.572711500481
1408,175.01777217239305,4295.787681766965
1409,2298.1909907601867,4201.352816272223
1410,433.05227925574826,4323.933614837778
1411,1467.1975155054402,4349.2909361714155
1412,260.53592549418636,4297.27325145785
1413,1282.2880918960782,4121.50314744647
1414,174.57788148091964,4463.22448767624
1415,1325.8365061582451,4352.806771083956
1416,1114.4427885986145,4281.881273352028
1417,1254.1998169852282,4163.812340410466
1418,161.96449451364686,4301.003646569246
1419,88.67096981899219,4272.74120973594
1420,1094.4053355663298,4222.117632284458
1421,64.48553657745752,4127.0061897499745
1422,2018.964108022448,4293.812724048949
1423,353.5904092301371,4295.674450725918
1424,379.8441319727219,4326.359176837125
1425,308.12935953842003,4250.229374588418
1426,316.144762985278,4273.296104055307
1427,794.244733998858,4115.537185382945
1428,1130.7534871152773,4161.473407348383
1429,555.7761357081381,4180.996904135454
1430,783.9026954326636,4270.8919443858895
1431,405.72629006702954,4333.142628918724
1432,173.96066891306884,4252.275077287514
1433,11.150995516223759,4240.8730133472045
1434,998.7333356774833,4215.128133945545
1435,864.6398963155033,4198.73548945606
1436,4.427910528076906,4275.198245424152
1437,584.4602727843019,4305.535470480901
1438,2219.5475240875985,4289.775803540217
1439,620.5129326435517,4255.885118646578
1440,546.9829048474339,4097.513737791243
1441,810.6685730273249,4201.401902947862
1442,693.1915140522398,4279.626266073008
1443,257.6619365673849,4296.7150080519505
1444,474.2820374162492,4317.119326969837
1445,536.5675825902259,4171.656819472015
1446,187.24342648129542,4433.066299808174
1447,1022.4136785862036,4222.075027287
1448,2090.870602050488,4361.4549730873905
1449,543.5960050124444,4201.90598265058
1450,387.8226171646811,4271.690489409425
1451,312.6249919589402,4296.638950469549
1452,1316.5197781607258,4144.061733323147
1453,60.9764621619975,4358.925626376784
1454,47.88239995551894,4158.850376570528
1455,108.30940139501683,4089.587688604545
1456,890.6103418569245,4295.637146942397
1457,236.0195739601716,4355.952637798051
1458,990.493986028904,4151.438104430428
1459,305.85745341781626,4118.103057359864
1460,3.5357230474769454,4316.109472735016
1461,1822.3251362041551,4265.3094129565325
1462,285.24422321871424,4315.048684046296
1463,883.9638794843711,4326.6230223873845
1464,890.8129194998303,4205.460971249189
1465,33.12954083473872,4124.8311356338245
1466,547.6818820158495,4226.323394866876
1467,523.9973359028877,4145.8193952855045
1468,56.26366043355663,4186.268931941626
1469,841.4295149607507,4200.822264313982
1470,851.7912067498735,4243.554022578127
1471,64.45368635605946,4170.227495014365
1472,1292.631666105783,4249.457876127239
1473,89.16330424038937,4134.583708807828
1474,272.7502558475252,4068.722086431408
1475,1074.5852248879035,4196.119924207158
1476,355.14672367952136,4112.520192828407
1477,106.34310019163905,4223.927439410993
1478,168.64219548918834,4287.611144540694
1479,64.81773483569114,4179.85528073117
1480,166.53724359597868,4117.64797305207
1481,108.29514786409156,4425.439017684242
1482,30.529736240552385,4249.160165494257
1483,700.3010375842873,4082.6798991269484
1484,387.2326906279267,4209.872174092138
1485,967.6511993777498,4323.3247085387475
1486,87.61912043081047,3906.746864980982
1487,142.8949356288959,4241.999716224654
1488,22.343771677146005,4058.239106140036
1489,361.90885576105694,4135.775405225515
1490,1242.7557912717318,4125.8536676197455
1491,21.274796396765268,4234.71473665824
1492,293.7562504688013,4247.9068781813685
1493,669.5546973455172,4183.769526636527
1494,720.0674925729958,4121.3169094161985
1495,2149.3141654754995,4207.783112983952
1496,2366.860241269381,4153.681353172385
1497,1641.712079585703,4208.6256395415985
1498,175.6325860485498,4223.713837220031
1499,292.2542099771045,4292.85166633246
1500,10.120999396639267,4227.862836983546
1501,77.35940878034626,4274.951280835382
1502,275.46505427241743,4099.555302729373
1503,117.93668416467493,4151.548039443722
1504,870.6543882989591,4150.77426329993
1505,265.4736010769653,3999.027000237776
1506,299.4659443599651,4225.243345279473
1507,569.1793901209905,4117.450066136245
1508,987.3786046423327,4193.658079596083
1509,59.39795402524123,4120.988426722205
1510,1829.7667132543213,4198.934590487653
1511,364.822387442909,4250.87785868493
1512,7.270864986745066,4167.246899296873
1513,246.18515268987673,4104.20949493942
1514,343.2070781294624,4299.033502045751
1515,104.3291659484572,4149.379876654523
1516,140.88322564295754,4283.244572116768
1517,732.628073103894,4173.6881108663065
1518,93.39072570096627,4127.770342372567
1519,504.1490876218394,4135.263354239872
1520,264.71309439007064,3980.553166264179
1521,207.94827559246085,4191.550420631907
1522,87.75627082210559,4206.646016704365
1523,182.39847376444308,4131.005422275244
1524,160.91668046665083,4265.933500976467
1525,528.8663275029463,4160.702849674369
1526,2200.436967568145,4149.855694068506
1527,967.5458707718855,4322.453774795573
1528,2525.2403602193376,4104.723097369864
1529,2808.8725748172005,4141.113376062355
1530,2551.508505724485,3975.502980702066
1531,260.84475264994427,4209.208501811916
1532,94.9085581867465,4075.1060973090216
1533,960.7284967817869,4116.052661633124
1534,9.133610151678177,4306.619548446671
1535,83.3181726522723,4203.65978063295
1536,757.6780015984242,4128.260612781101
1537,881.8197670335966,4032.362392774033
1538,860.4167894136456,4124.001374643867
1539,3715.415250590502,4142.006640342301
1540,286.6101512923306,4270.153549654922
1541,1180.7079980219546,4228.281785780013
1542,315.5450838432339,4289.89987488852
1543,1554.2188918564539,4181.990508867571
1544,607.2753365916357,4069.0789307289956
1545,776.028682919678,4220.465793229384
1546,222.60039090703813,4150.739187182563
