sura,aya,surah_name,n_words,eligible,ineligible_reason,n_hadith,n_hadith_ambiguous,n_books,n_hadith_all17,n_hadith_surah_level,max_span_words,driver_span,b_bukhari,b_muslim,b_abudawud,b_tirmidhi,b_nasai,b_ibnmajah,b_malik,b_ahmed,b_darimi
11,57,هود,21,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,58,هود,14,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,59,هود,12,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,60,هود,17,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,61,هود,28,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,62,هود,22,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,63,هود,23,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,64,هود,18,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,65,هود,11,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,66,هود,18,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,67,هود,8,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,68,هود,12,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,69,هود,15,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,70,هود,18,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,71,هود,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,72,هود,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,73,هود,14,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,74,هود,11,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,75,هود,5,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,76,هود,15,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,77,هود,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,78,هود,27,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,79,هود,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,80,هود,11,1,,1,0,1,2,1,5,قال لو ان لي بكم,0,0,0,1,0,0,0,0,0
11,81,هود,30,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,82,هود,12,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,83,هود,8,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,84,هود,27,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,85,هود,15,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,86,هود,11,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,87,هود,21,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,88,هود,36,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,89,هود,23,1,,1,0,1,1,1,5,ان يصيبكم مثل ما اصاب,0,0,1,0,0,0,0,0,0
11,90,هود,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,91,هود,19,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,92,هود,16,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,93,هود,20,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,94,هود,18,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,95,هود,10,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,96,هود,6,0,no_verse_distinctive_span,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,97,هود,10,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,98,هود,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,99,هود,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,100,هود,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,101,هود,24,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,102,هود,12,1,,4,0,4,5,4,5,اخذ ربك اذا اخذ القري,1,1,0,1,0,1,0,0,0
11,103,هود,16,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,104,هود,5,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,105,هود,10,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,106,هود,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,107,هود,15,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,108,هود,18,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,109,هود,20,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,110,هود,18,0,no_verse_distinctive_span,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,111,هود,10,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,112,هود,12,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,113,هود,17,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,114,هود,14,1,,12,0,6,16,12,5,الصلاه طرفي النهار وزلفا من,2,2,1,4,0,2,0,0,1
11,115,هود,7,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,116,هود,26,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,117,هود,8,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,118,هود,10,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,119,هود,15,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,120,هود,17,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,121,هود,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,122,هود,3,0,under_4_words,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
11,123,هود,16,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,1,يوسف,5,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,2,يوسف,6,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,3,يوسف,16,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,4,يوسف,16,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,5,يوسف,16,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,6,يوسف,25,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,7,يوسف,7,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,8,يوسف,15,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,9,يوسف,14,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,10,يوسف,16,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,11,يوسف,12,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,12,يوسف,8,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,13,يوسف,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,14,يوسف,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,15,يوسف,17,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,16,يوسف,4,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,17,يوسف,19,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,18,يوسف,18,1,,9,0,3,9,9,5,والله المستعان علي ما تصفون,7,1,0,1,0,0,0,0,0
12,19,يوسف,17,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,20,يوسف,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,21,يوسف,32,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,22,يوسف,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,23,يوسف,23,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,24,يوسف,19,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,25,يوسف,23,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,26,يوسف,19,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,27,يوسف,10,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,28,يوسف,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,29,يوسف,10,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,30,يوسف,18,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,31,يوسف,32,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,32,يوسف,19,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,33,يوسف,17,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,34,يوسف,10,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,35,يوسف,11,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,36,يوسف,27,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,37,يوسف,26,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,38,يوسف,26,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,39,يوسف,10,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,40,يوسف,32,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,41,يوسف,20,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,42,يوسف,18,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,43,يوسف,25,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,44,يوسف,8,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,45,يوسف,11,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,46,يوسف,22,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,47,يوسف,14,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,48,يوسف,15,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,49,يوسف,11,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,50,يوسف,22,1,,2,0,2,3,2,5,قال ارجع الي ربك فاساله,0,1,0,1,0,0,0,0,0
12,51,يوسف,29,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,52,يوسف,12,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,53,يوسف,15,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,54,يوسف,14,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,55,يوسف,8,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,56,يوسف,17,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,57,يوسف,7,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,58,يوسف,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,59,يوسف,17,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,60,يوسف,10,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,61,يوسف,6,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,62,يوسف,14,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,63,يوسف,17,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,64,يوسف,17,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,65,يوسف,26,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,66,يوسف,24,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,67,يوسف,28,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,68,يوسف,30,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,69,يوسف,16,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,70,يوسف,15,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,71,يوسف,5,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,72,يوسف,12,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,73,يوسف,12,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,74,يوسف,6,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,75,يوسف,11,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,76,يوسف,33,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,77,يوسف,24,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,78,يوسف,16,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,79,يوسف,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,80,يوسف,37,1,,1,0,1,1,1,5,فلن ابرح الارض حتي ياذن,0,1,0,0,0,0,0,0,0
12,81,يوسف,18,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,82,يوسف,11,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,83,يوسف,18,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,84,يوسف,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,85,يوسف,12,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,86,يوسف,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,87,يوسف,21,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,88,يوسف,22,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,89,يوسف,10,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,90,يوسف,23,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,91,يوسف,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,92,يوسف,11,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,93,يوسف,12,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,94,يوسف,12,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,95,يوسف,6,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,96,يوسف,20,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,97,يوسف,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,98,يوسف,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,99,يوسف,14,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,100,يوسف,47,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,101,يوسف,21,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,102,يوسف,14,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,103,يوسف,6,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,104,يوسف,10,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,105,يوسف,11,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,106,يوسف,7,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,107,يوسف,14,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,108,يوسف,17,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,109,يوسف,29,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,110,يوسف,19,1,,2,0,1,2,2,5,حتي اذا استياس الرسل وظنوا,2,0,0,0,0,0,0,0,0
12,111,يوسف,23,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,1,الرعد,15,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,2,الرعد,26,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,3,الرعد,24,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,4,الرعد,27,1,,1,0,1,1,1,5,ونفضل بعضها علي بعض في,0,0,0,1,0,0,0,0,0
13,5,الرعد,25,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,6,الرعد,20,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,7,الرعد,15,1,,1,0,1,1,1,5,انما انت منذر ولكل قوم,0,0,0,0,0,0,0,1,0
13,8,الرعد,15,1,,2,0,1,2,2,5,الله يعلم ما تحمل كل,0,0,0,0,0,0,0,0,2
13,9,الرعد,5,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,10,الرعد,14,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,11,الرعد,35,1,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,12,الرعد,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,13,الرعد,19,1,,0,0,0,2,0,0,,0,0,0,0,0,0,0,0,0
13,14,الرعد,27,1,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,15,الرعد,11,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,16,الرعد,45,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,17,الرعد,42,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,18,الرعد,27,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,19,الرعد,15,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,20,الرعد,7,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,21,الرعد,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,22,الرعد,19,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,23,الرعد,15,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,24,الرعد,7,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,25,الرعد,23,1,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,26,الرعد,16,1,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,27,الرعد,19,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,28,الرعد,11,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,29,الرعد,8,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,30,الرعد,28,1,,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,31,الرعد,51,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,32,الرعد,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,33,الرعد,39,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,34,الرعد,14,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,35,الرعد,19,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,36,الرعد,25,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,37,الرعد,19,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,38,الرعد,21,1,,3,3,3,3,3,5,ارسلنا رسلا من قبلك وجعلنا,0,0,0,1,1,1,0,0,0
13,39,الرعد,8,1,,2,0,1,2,2,5,يمحو الله ما يشاء ويثبت,0,0,0,0,2,0,0,0,0
13,40,الرعد,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,41,الرعد,16,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,42,الرعد,18,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,43,الرعد,15,1,,2,2,1,2,2,5,بالله شهيدا بيني وبينكم ومن,0,0,0,2,0,0,0,0,0
14,1,ابراهيم,16,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,2,ابراهيم,14,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,3,ابراهيم,16,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,4,ابراهيم,19,1,,1,1,1,1,1,5,ارسلنا من رسول الا بلسان,0,0,0,0,0,0,0,0,1
14,5,ابراهيم,21,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,6,ابراهيم,26,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,7,ابراهيم,11,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,8,ابراهيم,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,9,ابراهيم,37,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,10,ابراهيم,33,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,11,ابراهيم,29,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,12,ابراهيم,17,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,13,ابراهيم,16,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,14,ابراهيم,10,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,15,ابراهيم,5,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,16,ابراهيم,7,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,17,ابراهيم,16,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,18,ابراهيم,22,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,19,ابراهيم,14,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,20,ابراهيم,5,0,no_verse_distinctive_span,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,21,ابراهيم,34,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,22,ابراهيم,44,1,,1,0,1,1,1,5,وقال الشيطان لما قضي الامر,0,0,0,0,0,0,0,0,1
14,23,ابراهيم,17,1,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,24,ابراهيم,15,1,,1,0,1,1,1,5,كلمه طيبه كشجره طيبه اصلها,0,0,0,1,0,0,0,0,0
14,25,ابراهيم,12,1,,2,0,2,3,2,5,توتي اكلها كل حين باذن,1,0,0,1,0,0,0,0,0
14,26,ابراهيم,13,1,,1,0,1,1,1,5,كلمه خبيثه كشجره خبيثه اجتثت,0,0,0,1,0,0,0,0,0
14,27,ابراهيم,18,1,,9,9,6,12,9,5,يثبت الله الذين امنوا بالقول,2,2,1,1,2,1,0,0,0
14,28,ابراهيم,12,1,,1,0,1,1,1,5,الم تر الي الذين بدلوا,1,0,0,0,0,0,0,0,0
14,29,ابراهيم,4,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,30,ابراهيم,12,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,31,ابراهيم,21,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,32,ابراهيم,25,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,33,ابراهيم,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,34,ابراهيم,15,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,35,ابراهيم,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,36,ابراهيم,15,1,,1,0,1,2,1,5,رب انهن اضللن كثيرا من,0,1,0,0,0,0,0,0,0
14,37,ابراهيم,26,1,,1,0,1,2,1,5,ربنا اني اسكنت من ذريتي,1,0,0,0,0,0,0,0,0
14,38,ابراهيم,18,1,,0,6,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,39,ابراهيم,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,40,ابراهيم,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,41,ابراهيم,8,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,42,ابراهيم,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,43,ابراهيم,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,44,ابراهيم,26,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,45,ابراهيم,14,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,46,ابراهيم,12,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,47,ابراهيم,11,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,48,ابراهيم,10,1,,5,0,4,5,5,5,يوم تبدل الارض غير الارض,0,2,0,1,0,1,0,0,1
14,49,ابراهيم,6,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,50,ابراهيم,6,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,51,ابراهيم,10,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,52,ابراهيم,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
15,1,الحجر,6,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
15,2,الحجر,7,1,,1,0,1,1,1,5,ربما يود الذين كفروا لو,0,0,0,1,0,0,0,0,0
15,3,الحجر,7,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
15,4,الحجر,8,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
15,5,الحجر,7,0,no_verse_distinctive_span,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
15,6,الحجر,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
15,7,الحجر,8,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
15,8,الحجر,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
15,9,الحجر,7,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
15,10,الحجر,7,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
15,11,الحجر,8,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
15,12,الحجر,5,1,,1,0,1,1,1,5,كذلك نسلكه في قلوب المجرمين,0,0,1,0,0,0,0,0,0
15,13,الحجر,7,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
15,14,الحجر,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
15,15,الحجر,8,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
15,16,الحجر,7,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
15,17,الحجر,5,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
15,18,الحجر,7,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
15,19,الحجر,11,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
15,20,الحجر,8,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
15,21,الحجر,11,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
15,22,الحجر,12,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
15,23,الحجر,6,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
15,24,الحجر,7,1,,3,0,3,3,3,5,ولقد علمنا المستقدمين منكم ولقد,0,0,0,1,1,1,0,0,0
